id,cate,title,lead,time,tag 
562938,Thế giới,Mãn nhãn với các màn lộn nhào của máy bay tối tân Nga,"Các nhà sản xuất Nga đã mang tới triển lãm Không gian và hàng không quốc tế Moscow (MAKS) 2019 những sản phẩm ""đỉnh"" nhất của họ với những màn phô diễn vô cùng ấn tượng.",2019-08-29,"['Nga', 'vũ khí', 'tiêm kích MiG-35', 'trực thăng tấn công', 'tiêm kích Su-57']"
596381,Thể thao,Tuyển thủ nữ Việt Nam nhập viện cấp cứu sau HCV SEA Games,"- Hậu vệ Trần Thị Hồng Nhung bị kiệt sức phải đi cấp cứu ở bệnh viện tại Philippines, sau trận thắng của của tuyển nữ Việt Nam trước Thái Lan, giành HCV SEA Games.",2019-12-09,"['HLV Mai Đức Chung', 'tuyển nữ Việt Nam']"
596434,Thể thao,Vietcombank thưởng 500 triệu đồng cho đội tuyển bóng đá nữ Việt Nam,"Ngay sau khi đội tuyển bóng đá nữ Việt Nam có chiến thắng thuyết phục trước đội tuyển Thái Lan và giành huy chương vàng bóng đá nữ tại SEA Games 30, Ngân hàng TMCP Ngoại thương Việt Nam (Vietcombank) đã quyết định thưởng cho đội tuyển 500 triệu đồng.",2019-12-09,"['bóng đá nữ', 'tiền thưởng']"
596500,Thể thao,Báo Indonesia mách nước cách hạ U22 Việt Nam ở chung kết,"- Sau thất bại ở vòng bảng, U22 Indonesia cần phải cải thiện rất nhiều để trả món nợ trước U22 Việt Nam trong trận chung kết SEA Games 30 môn bóng đá nam.",2019-12-09,"['U22 Indonesia', 'U22 Việt Nam']"
596510,Thể thao,"U22 Việt Nam chiến U22 Indonesia: Phủ đầu, giăng bẫy và chiến thắng","- U22 Việt Nam sẽ phải đá tấn công trước U22 Indonesia, nhưng để chiến thắng, lấy Vàng SEA Games chắc chắn HLV Park Hang Seo lại phải dùng bài tủ phòng ngự...",2019-12-10,"['U22 Việt Nam vs U22 Indonesia', 'U22 Indonesia', 'HLV Park Hang Seo', 'U22 Việt Nam']"
596218,Thể thao,"HLV Park Hang Seo nhận tin vui, tập kín chờ đấu Indonesia","- HLV Park Hang Seo quyết định ""nói không"" với báo chí trong buổi tập cuối cùng chuẩn bị cho trận chung kết SEA Games gặp U22 Indonesia.",2019-12-09,"['U22 Việt Nam', 'HLV Park Hang Seo', 'U22 Indonesia']"
596159,Thể thao,"U22 Việt Nam đấu Indonesia: Đá thế nào, nếu vắng Tiến Linh?",- U22 Việt Nam sẽ gặp khó khăn lớn nếu mất chân sút chủ lực Tiến Linh trong trận chung kết SEA Games 30 trước U22 Indonesia sẽ diễn ra vào ngày 10/12...,2019-12-09,"['Nguyễn Tiến Linh', 'U22 Việt Nam', 'HLV Park Hang Seo', 'U22 Indonesia', 'Tiến Linh']"
596336,Thể thao,"U22 Việt Nam đấu Indonesia: Thầy Park lộ bài, cần bất ngờ phút 89","- U22 Việt Nam không còn xa lạ gì với U22 Indonesia nên HLV Park Hang Seo cần chiêu mới để vượt đối thủ một lần nữa, ở trận chiến quyết định lấy HCV SEA Games 30.",2019-12-09,"['U22 Indonesia', 'HLV Park Hang Seo', 'U22 Việt Nam']"
596221,Thể thao,"Đối thủ của U22 Việt Nam: U22 Indonesia lợi hại, nhưng dễ... mất tập trung","- U22 Indonesia, đối thủ của U22 Việt Nam ở chung kết SEA Games 30, có điểm gì nổi bật, sau những gì 2 đội đã từng đấu ở vòng bảng?",2019-12-09,"['U22 Indonesia', 'U22 Việt Nam', 'U22 Việt Nam vs U22 Indonesia', 'HLV Park Hang Seo']"
596337,Thể thao,"HLV Park Hang Seo: ""U22 Việt Nam làm tất cả để lấy Vàng SEA Games""","- HLV Park Hang Seo tự tin cùng U22 Việt Nam sẽ giành chiến thắng trước U22 Indonesia một lần nữa, để lấy Vàng SEA Games 30.",2019-12-09,"['U22 Thái Lan', 'U22 Việt Nam', 'HLV Park Hang Seo']"
612226,Sức khỏe,"Thế giới đã có 6058 người mắc viêm phổi cấp do virus corona, 132 người tử vong","- Riêng Trung Quốc đại lục có tới 5.974 ca mắc bệnh, vượt qua số người mắc đại dịch SARS những năm 2002 – 2003 ở nước này.",2020-01-29,"['virus corona', 'viêm phổi cấp']"
612235,Sức khỏe,24 người nghi nhiễm virus corona bị cách ly ở Đà Nẵng được ra viện,"- Sở Y tế Đà Nẵng cho hay: tính đến 8h sáng nay, Đà Nẵng đang theo dõi 28 trường hợp nghi ngờ mắc viêm đường hô hấp cấp do virus corona (nCoV), trong đó có 12 người nước ngoài và 16 người Việt Nam.",2020-01-29,"['Virus viêm phổi', 'virus corona']"
612234,Thế giới,Hình ảnh bệnh viện chống dịch corona dựng trong vòng hai ngày ở TQ,"Bệnh viện điều trị dịch corona đầu tiên tại Trung Quốc đã đi vào hoạt động đêm 28/1, khi các tình nguyện viên và công nhân đã dành hai ngày để cải tạo nó từ một tòa nhà bỏ trống.",2020-01-29,"['Virus viêm phổi Vũ Hán', 'virus corona', 'bệnh viêm phổi trung quốc', 'dịch viêm phổi ở trung quốc']"
612246,Kinh Doanh,"Virus corona hoành hành, thông báo mới về buôn bán qua Trung Quốc",Các cặp cửa khẩu thuộc địa bàn Bằng Tường (Trung Quốc) sẽ kéo dài thời gian đóng cửa đến hết 8/2/2020 để đảm bảo phòng chống dịch do virus corona.,2020-01-29,"['virus corona', 'viêm phổi cấp', 'Trung Quốc', 'xuất khẩu sang trung quốc', 'xuất khẩu nông sản']"
595270,Thể thao,U22 Việt Nam hòa U22 Thái Lan: Tiến Linh tuyệt nhất!,- U22 Việt Nam gọi tên người hùng Tiến Linh với cú đúp giúp đội nhà ngược dòng trước U22 Thái Lan để gặp U22 Campuchia ở bán kết SEA Games 30.,2019-12-05,"['U22 Việt Nam', 'HLV Park Hang Seo', 'U22 Thái Lan', 'Tiến Linh']"
595276,Thể thao,HLV Park Hang Seo báo tin cực vui về Quang Hải,"- Cùng U22 Việt Nam loại Thái Lan vào bán kết SEA Games 30, HLV Park Hang Seo cũng thông báo tin vui về tiền vệ đội trưởng Quang Hải.",2019-12-05,"['U22 Việt Nam', 'Quang Hải', 'HLV Park Hang Seo']"
612244,Sức khỏe,Người nhiễm virus corona điều trị tại bệnh viện nào của Bộ Y tế?,"- Bộ Y tế vừa có công văn liên quan đến việc phân luồng tiếp nhận, thu dung, điều trị và quản lý người nghi ngờ mắc bệnh viêm đường hô hấp cấp tính do virus corona (nCoV).",2020-01-29,"['Virus viêm phổi', 'virus corona']"
612251,Thế giới,Virus Corona đã xuất hiện tại Trung Đông,"Các tiểu vương quốc Ảrập thống nhất (UAE) hôm 28/1 đã ghi nhận trường hợp một gia đình từ thành phố Vũ Hán, Trung Quốc tới nước này có phản ứng dương tính với virus corona.",2020-01-29,"['bệnh viêm phổi trung quốc', 'dịch viêm phổi ở trung quốc', 'UAE', 'virus corona', 'Virus viêm phổi Vũ Hán']"
569965,Thế giới,Triều Tiên công bố toàn văn hiến pháp sửa đổi,"Triều Tiên, hôm nay (21/9), công bố toàn văn hiến pháp sửa đổi, trong đó khẳng định nhà lãnh đạo Triều Tiên Kim Jong Un là nguyên thủ quốc gia chính thức.",2019-09-21,"['Triều Tiên', 'Hiến pháp', 'sửa đổi Hiến pháp', 'Kim Jong Un']"
569623,Thế giới,Triều Tiên bị tố chuẩn bị hạ thủy tàu ngầm mang tên lửa đạn đạo,"Các nhà nghiên cứu Mỹ công bố những hình ảnh vệ tinh cho thấy, Triều Tiên có thể đang chuẩn bị hạ thủy một tàu ngầm mới mang tên lửa đạn đạo.",2019-09-20,"['Triều Tiên', 'tên lửa đạn đạo', 'tàu ngầm', 'Mỹ']"
566233,Thế giới,"Hàn họp khẩn vụ Triều Tiên phóng tên lửa, Nhật nói 'không nguy hiểm'","Hội đồng An ninh quốc gia Hàn Quốc, sáng 10/9, họp khẩn và bày tỏ quan ngại sâu sắc sau khi Triều Tiên phóng 2 vật thể ra biển.",2019-09-10,"['Triều Tiên', 'tên lửa', 'Hàn Quốc', 'Nhật Bản']"
595292,Thể thao,Lịch thi đấu bán kết bóng đá nam SEA Games 30,"- - VietNamNet cập nhật lịch thi đấu vòng bán kết môn bóng đá nam tại SEA Games 30, diễn ra tại Philippines.",2019-12-06,['Lịch thi đấu bóng đá']
568580,Thế giới,Ông Trump 'chưa sẵn sàng' tới thăm Triều Tiên,"Tổng thống Mỹ Donald Trump tuyên bố hiện không phải là thời điểm thích hợp để tới thăm Bình Nhưỡng, sau khi có thông tin trên báo chí rằng nhà lãnh đạo Triều Tiên Kim Jong Un đã mời ông đến nước này gặp thượng đỉnh lần tiếp theo.",2019-09-17,"['Kim Jong Un', 'thượng đỉnh mỹ triều', 'Triều Tiên', 'Donald Trump', 'Mỹ']"
595282,Thể thao,Truyền thông quốc tế: U22 Việt Nam không đầu hàng trước khó khăn,"- Dù để thủng lưới trước 2 bàn nhưng đoàn quân HLV Park Hang Seo vẫn thi đấu bình tĩnh, tự tin, khiến người Thái phải xách valy về nước sớm.",2019-12-05,"['U22 Việt Nam', 'Truyền thông quốc tế', 'Nguyễn Tiến Linh', 'U22 Thái Lan']"
595334,Thể thao,Đối thủ U22 Việt Nam: U22 Campuchia thực sự đáng gờm,"- U22 Campuchia, đối thủ của U22 Việt Nam ở bán kết SEA Games 30, sở hữu đội hình đồng đều, thể lực tốt và chiến thuật rất linh hoạt.",2019-12-06,"['U22 Campuchia', 'U22 Việt Nam', 'Felix Dalmas', 'U22 Việt Nam vs U22 Campuchia']"
595327,Thể thao,"U22 Việt Nam cho Thái Lan ôm hận, thầy Park còn 'phép' lấy Vàng!",-  U22 Việt Nam tiếp tục giấc mơ Vàng SEA Games nhờ tinh thần chiến đấu cao trước Thái Lan dù để lọt lưới sớm 2 bàn. Giờ là lúc chờ thầy Park cùng học trò lấy Vàng trên đất Philippines.,2019-12-06,"['báo Hàn Quốc', 'Truyền thông quốc tế', 'U22 Việt Nam', 'U22 Thái Lan', 'HLV Park Hang Seo']"
595352,Thể thao,"HLV Thái Lan: ""U22 Việt Nam mạnh vì có cầu thủ quá tuổi""","- Cựu danh thủ Choketawee Promrut cho rằng, U22 Việt Nam nhỉnh hơn so với Thái Lan vì sở hữu 2 cầu thủ quá tuổi chất lượng là Nguyễn Trọng Hoàng và Đỗ Hùng Dũng.",2019-12-06,"['U22 Thái Lan', 'U22 Việt Nam']"
595467,Thể thao,Xem trực tiếp U22 Việt Nam vs U22 Campuchia ở đâu?,"- VietNamNet cập nhật kênh sóng trực tiếp trận đấu giữa U22 Việt Nam vs U22 Campuchia, ở bán kết môn bóng đá nam SEA Games 30.",2019-12-07,['U22 Việt Nam vs U22 Campuchia']
595482,Thể thao,"HLV Park Hang Seo: ""U22 Việt Nam sẽ lấy vé chung kết SEA Games""","- HLV Park Hang Seo dành sự tôn trọng cao nhất với U22 Campuchia, nhưng tự tin cho biết U22 Việt Nam sẽ giành chiến thắng để tranh HCV SEA Games 30.",2019-12-06,"['U22 Việt Nam', 'HLV Park Hang Seo', 'U22 Campuchia']"
595454,Thể thao,Báo Thái: 'U22 Việt Nam khiến U22 Thái Lan không thể ngẩng đầu',"- Truyền thông Thái Lan phân tích, U22 Việt Nam dạy cho ""Voi chiến"" bài học về tinh thần chiến đấu và khát khao chiến thắng.",2019-12-06,"['U22 Thái Lan', 'U22 Việt Nam', 'Akira Nishino', 'HLV Park Hang Seo', 'U22 Việt Nam vs U22 Thái Lan']"
595266,Thể thao,Khoảnh khắc thầy Park và U22 Việt Nam ăn mừng sau khi loại Thái Lan,"- HLV Park Hang Seo ăn mừng đầy cảm xúc cùng các trợ lý và cầu thủ, sau khi U22 Việt Nam hoà Thái Lan 2-2 để giành vé vào bán kết SEA Games.",2019-12-05,"['U22 Việt Nam', 'HLV Park Hang Seo']"
595310,Thể thao,"U22 Thái Lan cay cú, đổ lỗi trọng tài giúp U22 Việt Nam","- Bị U22 Việt Nam loại khỏi SEA Games 30, thủ môn Nont Muangngam cay cú đổ lỗi trọng tài ép U22 Thái Lan.",2019-12-06,"['U22 Thái Lan vs U22 Việt Nam', 'U22 Việt Nam', 'U22 Thái Lan']"
595273,Thể thao,Quay chậm Tiến Linh đưa U22 Việt Nam vào bán kết,"- Dù bị dẫn trước 2 bàn nhưng U22 Việt Nam đã chiến đấu kiên cường, gỡ hoà 2-2 với cú đúp của Tiến Linh, giành vé vào bán kết SEA Games 30.",2019-12-05,"['U22 Việt Nam', 'HLV Park Hang Seo', 'Tiến Linh']"
595280,Thể thao,"U22 Việt Nam vào bán kết, Văn Toản thở phào mếu máo","- Văn Toản đã mắc lỗi rất nặng trong các bàn thua của U22 Việt Nam trước U22 Thái Lan, tuy nhiên rất may Tiến Linh sửa sai cho đồng đội.",2019-12-05,"['HLV Park Hang Seo', 'U22 Thái Lan', 'Nguyễn Văn Toản', 'U22 Việt Nam']"
595302,Thể thao,U22 Việt Nam tiễn U22 Thái Lan về nước: Bản lĩnh và xứng đáng,- U22 Việt Nam lấy vé bán kết SEA Games 30 đầy xứng đáng sau khi thể hiện bản lĩnh và tinh thần trước người Thái dù để thủng lưới sớm 2 bàn...,2019-12-06,"['HLV Park Hang Seo', 'U22 Thái Lan', 'U22 Việt Nam']"
595379,Thể thao,"U22 Việt Nam không mạo hiểm, để Quang Hải nghỉ hết SEA Games 30","- U22 Việt Nam sẽ không mạo hiểm với Quang Hải, tiền vệ đội trưởng sẽ nghỉ hết SEA Games 30 sau chấn thương ở trận thắng nhọc Singapore.",2019-12-06,"['Quang Hải', 'U22 Campuchia', 'U22 Việt Nam', 'HLV Park Hang Seo']"
595422,Thể thao,"Thầy Park trực tiếp chỉ bài Bùi Tiến Dũng, Văn Toản dự bị",- HLV Park Hang Seo trực tiếp ra chỉ bài cho Bùi Tiến Dũng trong buổi tập sáng 6/12 trước bán kết U22 Việt Nam đấu U22 Campuchia.,2019-12-06,"['Bùi Tiến Dũng', 'thủ môn Bùi tiến dũng', 'văn toản', 'U22 Việt Nam', 'HLV Park Hang Seo']"
570183,Thế giới,Cái chết bí ẩn của 'hoa hậu thế giới ngầm' khét tiếng mạng xã hội,"Claudia Ochoa Félix, bà trùm nóng bỏng mệnh danh ""hoa hậu thế giới ngầm"" tại Mexico với đông người theo dõi trên mạng xã hội, được phát hiện đã chết một cách khó hiểu ở nhà người tình.",2019-09-23,"['Mexico', 'hoa hậu thế giới ngầm', 'bà trùm ma túy', 'xã hội đen']"
571353,Thế giới,Người tố cáo ông Trump chấp nhận điều trần trước quốc hội,"Một bức thư tín rò rỉ hé lộ, người viết báo cáo gửi tổng thanh tra cộng đồng tình báo Mỹ tố giác các sai phạm của Tổng thống Donald Trump, đã tạm thời đồng ý ra điều trần trước Quốc hội Mỹ.",2019-09-26,"['Mỹ', 'Donald Trump', 'Hạ viện Mỹ', 'luận tội tổng thống']"
569652,Thế giới,Tài xế lao cả xe tải đang bốc cháy vào trạm cứu hỏa,"Phát hiện chiếc xe tải mình đang lái gặp sự cố, người tài xế nhanh trí và dũng cảm đã lao cả phương tiện vào trạm cứu hỏa ở cách đó không xa.",2019-09-20,"['Hỏa hoạn', 'Trung Quốc', 'xe tải bốc cháy', 'sự cố giao thông']"
571236,Thế giới,"Giữa lùm xùm luận tội ông Trump, Tổng thống Ukraina tiết lộ điều bất ngờ","Giữa lúc nước Mỹ đang náo loạn vì thông tin Tổng thống Donald Trump gây áp lực buộc người đồng cấp Ukraina Volodymyr Zelensky điều tra đối thủ, lãnh đạo Kiev bất ngờ tiết lộ về ""người duy nhất"" có thể gây sức ép cho ông.",2019-09-25,"['Tổng thống Ukraina', 'Donald Trump', 'luận tội tổng thống', 'Mỹ']"
571247,Thế giới,"Nhà Trắng công bố tài liệu mật, ông Trump đòi phe Dân chủ xin lỗi",Nhà Trắng vừa công bố toàn văn nội dung cuộc điện đàm giữa Tổng thống Donald Trump với người đồng cấp Ukraina Volodymyr Zelensky đúng như cam kết của ông Trump.,2019-09-25,"['Donald Trump', 'Hạ viện Mỹ', 'Mỹ', 'luận tội tổng thống', 'Tổng thống Ukraina']"
556038,Kinh Doanh,"Thịt chó, tiết canh và những món báo Tây khuyên không nên ăn khi đến VN","Ẩm thực Việt Nam vốn khá đa dạng vùng miền, phù hợp khẩu vị của nhiều thực khách, nhưng vẫn có những món ăn nằm trong danh sách trang du lịch Culture Trip khuyên không nên ăn thử khi tới đây.",2019-08-05,"['tẩy chay thịt chó', 'thịt chó', 'món ăn kinh dị', 'thịt cóc']"
614605,Thế giới,Nga tố Israel suýt bắn hạ máy bay dân dụng chở 172 người đến Syria,"Bộ Quốc phòng Nga cho biết các máy bay chiến đấu F-16 của Israel đã phóng 8 quả tên lửa không đối đất xuống các khu vực của thủ đô Damascus, Syria sáng hôm 6/2 - Sputnik đưa tin. Các máy bay này đã không bay vào không phận Syria.",2020-02-07,"['không kích', 'máy bay dân dụng', 'quân đội', 'quân sự', 'Israel', 'Nga', 'Syria', 'phòng không', 'máy bay chiến đấu']"
560244,Kinh Doanh,"Thịt chuột nướng ngon hơn thịt già, thách thức nếm thử","Đối với người dân Campuchia, thịt chuột được xem là món ăn bổ dưỡng và ngon hơn thịt lợn hay thịt gà, trong khi du khách ít người dám nếm thử.",2019-08-20,"['Campuchia', 'thịt chuột']"
565449,Kinh Doanh,"Con cua trắng bóc, to tướng, thịt ngọt dai ""hút hồn"" giới mê món lạ","Với giá bán từ 2 - 2,5 triệu đồng/kg, tính ra để được thưởng thức một con cua pha lê, người mua phải bỏ ra vài triệu đồng.",2019-09-06,"['Món ăn lạ', 'cua biển']"
561343,Kinh Doanh,"Thiếu trầm trọng thịt lợn, Tết mất nhiều món ngon, giá đắt đỉnh điểm","Thương lái gom mua hàng đưa sang Trung Quốc, giá lợn tại các địa phương đang tăng mạnh do ảnh hưởng bởi dịch tả lợn châu Phi. Nguồn cung cuối năm dự báo thiếu hụt khoảng 0,5 triệu tấn thịt lợn và giá có thể tăng lên 60.000 đồng/kg.",2019-08-23,"['giá thịt lợn tăng mạnh', 'chăn nuôi lợn', 'xuất khẩu thịt lợn sang Trung Quốc', 'thịt lợn', 'dịch tả lợn châu Phi']"
558863,Kinh Doanh,Thực hư thịt lợn Mỹ nhập về giá 1 USD/kg,"Thời gian gần đây rộ lên thông tin thịt lợn giá rẻ chỉ vài ba chục nghìn đồng/kg từ Mỹ ào ạt tràn vào Việt Nam có nguy cơ bóp chết ngành chăn nuôi trong nước? Vậy, thực tế câu chuyện này như thế nào?",2019-08-14,"['thịt lợn', 'thịt lợn Mỹ']"
554401,Kinh Doanh,"Vì sao thịt bò Wagyu đắt đỏ, có giá hàng triệu đồng mỗi kg?","Thịt bò Wagyu được biết đến là món ăn đắt đỏ, thường được phục vụ tại các nhà hàng hạng sang. Mỗi kg bò Wagyu có giá khoảng 400 USD, cao gấp trăm lần thịt bò thường.",2019-07-30,"['thịt bò', 'món ăn đắt đỏ']"
566098,Thế giới,Kinh hoàng khoảnh khắc hổ xổng chuồng giữa buổi diễn xiếc,"Một con hổ xổng chuồng ngay giữa buổi biểu diễn xiếc khiến đám đông người xem, có cả nhiều học sinh hoảng hồn bỏ chạy tán loạn.",2019-09-10,"['Trung Quốc', 'hổ xổng chuồng']"
596220,Thể thao,Xem trực tiếp chung kết U22 Việt Nam vs U22 Indonesia ở đâu?,- VietNamNet cập nhật kênh sóng trực tiếp trận chung kết môn bóng đá nam SEA Games 30 giữa U22 Việt Nam vs U22 Indonesia.,2019-12-10,"['U22 Việt Nam', 'U22 Indonesia', 'U22 Việt Nam vs U22 Indonesia']"
564115,Thế giới,Thị trưởng London công kích ông Trump,Thị trưởng London Sadiq Khan cáo buộc Tổng thống Mỹ Donald Trump nằm trong số các lãnh đạo bảo thủ trên thế giới có thể gây ra một cuộc xung đột mới trên khắp toàn cầu.,2019-09-01,"['thị trưởng London', 'Donald Trump', 'công kích']"
597892,Thể thao,Video bàn thắng U22 Campuchia 2-2 U22 Myanmar (pen 4-5),"Sau khi hòa nhau 2-2 trong 90 phút chính thức, U22 Myanmar đã vượt qua U22 Campuchia 5-4 trên chấm luân lưu để đoạt HCĐ môn bóng đá nam SEA Games 30.",2019-12-10,"['U22 Myanmar', 'U22 Campuchia']"
596476,Thể thao,Chung kết bóng đá nam SEA Games 30: Cuộc chiến đường biên,- U22 Việt Nam lẫn U22 Indonesia đều đang đặt niềm tin lớn vào 'đôi cánh' của mình trong trận chung kết SEA Games 30 diễn ra lúc 19h ngày 10/12 ở sân Rizal Memorial...,2019-12-10,"['HLV Park Hang Seo', 'U22 Indonesia', 'U22 Việt Nam']"
596612,Thể thao,"Link xem U22 Campuchia vs U22 Myanmar, 15h ngày 10/12","- VietNamNet cập nhật link xem trực tiếp trận tranh HCĐ bóng đá nam SEA Games 30 giữa U22 Campuchia vs U22 Myanmar, vào lúc 15h ngày 10/12.",2019-12-10,"['U22 Myanmar', 'U22 Campuchia']"
596580,Thể thao,"U22 Indonesia có 3 điểm yếu, lo lắng đấu U22 Việt Nam","- U22 Indonesia bước vào chung kết SEA Games 30, gặp U22 Việt Nam, với 3 vấn đề khiến HLV Indra Sjafri đau đầu.",2019-12-10,"['U22 Việt Nam', 'U22 Việt Nam vs U22 Indonesia', 'U22 Indonesia', 'Indra Sjafri']"
596308,Thể thao,"Link xem U22 Việt Nam vs U22 Indonesia, 19h ngày 10/12","- VietNamNet cập nhật link xem trực tiếp trận chung kết bóng đá nam SEA Games 30 giữa U22 Việt Nam vs U22 Indonesia, vào lúc 19h ngày 10/12.",2019-12-10,"['U22 Việt Nam vs U22 Indonesia', 'HLV Park Hang Seo', 'U22 Việt Nam']"
596527,Thể thao,Người Indonesia chờ ‘vận may’ penalty thắng U22 Việt Nam,"- U22 Indonesia ngán U22 Việt Nam của HLV Park Hang Seo nhưng sân Rizal Memorial, Manila (Philippines) mang đến vận may penalty từng giúp họ giành HCV SEA Games.",2019-12-10,"['U22 Indonesia', 'HLV Park Hang Seo', 'HLV Indonesia', 'U22 Việt Nam']"
596598,Thể thao,Đội hình ra sân U22 Việt Nam vs U22 Indonesia: Hồ Tấn Tài đá chính,"- Với phong độ cực cao hai trận vừa qua, bộ đôi tiền đạo Nguyễn Tiến Linh - Hà Đức Chinh sẽ là niềm hy vọng giúp U22 Việt Nam đánh bại Indonesia trong trận chung kết SEA Games 30.",2019-12-10,"['U22 Indonesia', 'U22 Việt Nam']"
596608,Thể thao,"Thua luân lưu, U22 Campuchia hụt huy chương lịch sử","- Hòa nhau 2-2 trong 90 phút chính thức, U22 Campuchia để thua U22 Myanmar 4-5 ở loạt luân lưu cân não, qua đó hụt tấm HCĐ môn bóng đá nam SEA Games.",2019-12-10,"['U22 Campuchia', 'U22 Myanmar']"
596587,Thể thao,"U22 Indonesia lộ đội hình, chờ thầy Park bắt bài","- U22 Indonesia lộ đội hình đấu U22 Việt Nam ở chung kết SEA Games 30, chờ HLV Park Hang Seo giải bài toán.",2019-12-10,"['U22 Việt Nam vs U22 Indonesia', 'Indra Sjafri', 'HLV Park Hang Seo', 'U22 Việt Nam', 'U22 Indonesia']"
596692,Thể thao,Video bàn thắng U22 Việt Nam 3-0 U22 Indonesia,"- U22 Việt Nam đánh bại U22 Việt Nam với tỷ số 3-0 trong trận chung kết, qua đó lần đầu tiên vô địch bóng đá nam SEA Games sau 60 năm.",2019-12-10,"['U22 Việt Nam', 'U22 Việt Nam vs U22 Indonesia', 'U22 Indonesia']"
597911,Thể thao,Video Đoàn Văn Hậu hoàn tất cú đúp vào lưới U22 Indonesia,"- Từ pha bóng cố định sát đường biên cánh phải, Hoàng Đức treo bóng vào trong khó chịu khiến thủ môn Nadeo cản phá không tốt, để Đoàn Văn Hậu ập vào dứt điểm tung lưới U22 Indonesia lần thứ 3.",2019-12-10,"['U22 Việt Nam vs U22 Indonesia', 'U22 Việt Nam', 'HLV Park Hang Seo', 'Đoàn Văn Hậu']"
597902,Thể thao,Video Đoàn Văn Hậu đánh đầu mở tỷ số cho U22 Việt Nam,"- Từ tình huống cố định ngoài vòng cấm, đội trưởng Đỗ Hùng Dũng thực hiện quả treo bóng vào trong để Đoàn Văn Hậu bật cao đánh đầu cận thành tung lưới U22 Indonesia, mở tỷ số trận chung kết.",2019-12-10,"['HLV Park Hang Seo', 'Đoàn Văn Hậu', 'U22 Việt Nam', 'U22 Việt Nam vs U22 Indonesia']"
597865,Thể thao,Hàng nghìn CĐV đổ bộ sân Rizal Memoria tiếp lửa U22 Việt Nam,"- 2-3 tiếng đồng hồ trước trận chung kết SEA Games, sắc đỏ của các CĐV Việt Nam tràn ngập các con phố xung quanh sân Rizal Memorial. Tất cả cùng cháy hết mình tiếp lửa cho thầy trò HLV Park Hang Seo.",2019-12-10,"['U22 Việt Nam', 'HLV Park Hang Seo']"
612533,Thế giới,Ngày chết chóc nhất với Trung Quốc vì virus Vũ Hán,"Trung Quốc vừa trải qua ngày chết chóc nhất kể từ khi ổ dịch viêm phổi do virus corona bùng phát, với thêm 38 ca tử vong được ghi nhận.",2020-01-30,"['Virus viêm phổi', 'virus corona', 'Trung Quốc']"
597876,Thể thao,Bóng hồng Việt khoe sắc tiếp lửa U22 Việt Nam đấu Indonesia,- Các fan nữ Việt Nam trở thành tâm điểm trong trận chung kết SEA Games giữa U22 Việt Nam và U22 Indonesia bởi vẻ đẹp va sự cuồng nhiệt.,2019-12-10,"['U22 Việt Nam', 'HLV Park Hang Seo']"
597906,Thể thao,Video Hùng Dũng nâng tỷ số lên 2-0 cho U22 Việt Nam,"- Hoàng Đức tạt bổng vào trong, Tiến Linh khống chế rồi nhả cho Hùng Dũng từ tuyến hai băng lên tung cú sút lập bập ngoài vòng cấm, nâng tỷ số lên 2-0 cho U22 Việt Nam.",2019-12-10,"['HLV Park Hang Seo', 'Đỗ Hùng Dũng', 'U22 Việt Nam vs U22 Indonesia', 'U22 Việt Nam', 'Đoàn Văn Hậu']"
612327,Thế giới,170 người tử vong vì virus viêm phổi Vũ Hán,"SCMP trích nguồn tin từ các cơ quan chức năng Trung Quốc rạng sáng 30/1 cho biết, tổng số người thiệt mạng do virus corona gây ra đã lên tới 170 người tại ‘quốc gia tỷ dân’.",2020-01-30,"['virus corona', 'dịch viêm phổi ở trung quốc', 'Virus viêm phổi Vũ Hán', 'bệnh viêm phổi trung quốc']"
596343,Thể thao,"Đè bẹp Indonesia, U22 Việt Nam chấm dứt cơn khát HCV SEA Games","- Cú đúp của Văn Hậu xen giữa là pha lập công của Hùng Dũng giúp U22 Việt Nam đánh bại U22 Indonesia với tỷ số 3-0 trong trận chung kết, qua đó chấm dứt cơn khát HCV SEA Games kéo dài 60 năm.",2019-12-10,"['HLV Park Hang Seo', 'U22 Việt Nam vs U22 Indonesia', 'U22 Việt Nam']"
612491,Thế giới,Phát hiện sốc về bé trai nhiễm virus viêm phổi Vũ Hán,Cậu bé 10 tuổi được chẩn đoán nhiễm virus corona dù không có bất cứ triệu chứng ốm nào đang dấy lên lo ngại mọi người có thể bị lây nhiễm virus mà không bị phát hiện bởi các phương pháp sàng lọc tuyến đầu để ngăn chặn dịch.,2020-01-31,"['phát hiện sốc', 'virus corona']"
612387,Thế giới,Kim Jong Un tuyên bố chặn virus Vũ Hán là 'vấn đề sống còn',"Chính quyền Kim Jong Un xác định cuộc chiến chống virus corona gây bệnh viêm phổi là một vấn đề ""sống còn của đất nước"", và kêu gọi người dân tích cực ngăn chặn dịch bệnh lây lan.",2020-01-30,"['Virus viêm phổi', 'Trung Quốc', 'Kim Jong Un', 'Triều Tiên', 'virus corona']"
